PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel,Churn
17477,25,Male,Asia,RPG,22.62579684,0,Easy,6,156,27,19,Medium,No
17478,31,Female,USA,RPG,20.5502401,0,Easy,4,161,92,22,Medium,No
17479,22,Male,Other,RPG,10.85020128,1,Easy,19,144,68,42,High,No
17480,36,Female,USA,RPG,2.840599403,1,Hard,5,95,24,36,Medium,No
17481,18,Female,USA,RPG,11.37802463,1,Easy,4,128,58,6,Medium,No
17482,25,Male,USA,RPG,15.19297636,0,Hard,12,74,15,32,Medium,No
17483,22,Male,USA,RPG,5.44019106,0,Easy,2,174,18,24,Medium,No
17484,23,Female,Europe,Sports,2.957622315,1,Easy,8,142,24,12,Medium,No
17485,40,Female,USA,Strategy,23.16832372,0,Easy,2,72,59,2,Low,Yes
17486,16,Male,USA,RPG,19.47106093,0,Medium,7,165,95,8,Medium,No
17487,30,Male,Other,Simulation,13.94892454,0,Easy,13,86,97,47,Medium,No
17488,45,Male,Other,Simulation,13.78604701,0,Easy,8,44,30,48,Medium,No
17489,20,Female,USA,Strategy,18.10549856,0,Medium,13,77,52,19,Medium,No
17490,35,Female,USA,Simulation,17.96534706,0,Medium,12,160,14,12,High,No
17491,40,Male,USA,RPG,4.270728194,0,Easy,12,57,58,47,Medium,No
17492,33,Female,Asia,RPG,7.526203162,0,Medium,19,166,40,17,High,No
17493,42,Female,USA,RPG,15.4857129,1,Hard,12,149,87,31,High,No
17494,22,Male,Europe,Strategy,18.10308707,0,Medium,1,53,79,48,High,No
17495,28,Female,USA,Strategy,1.231204647,0,Hard,16,104,95,16,High,No
17496,38,Female,Asia,Sports,17.00698225,1,Medium,19,175,78,35,High,No
17497,40,Female,Europe,RPG,0.349265787,0,Easy,12,27,48,45,Medium,No
17498,45,Male,USA,Action,6.843546908,0,Medium,10,123,59,47,Medium,No
17499,46,Male,USA,Simulation,22.87376602,0,Medium,7,85,49,33,Medium,No
17500,16,Female,Asia,Sports,10.41496079,0,Medium,16,160,76,43,High,No
17501,39,Male,USA,RPG,11.79978613,0,Medium,19,51,78,6,Medium,No
17502,16,Male,USA,Simulation,17.75216805,0,Easy,2,172,17,17,Medium,No
17503,15,Male,USA,Action,14.01465486,0,Medium,16,30,51,26,Medium,No
17504,26,Female,Europe,Action,7.270795195,0,Easy,3,73,96,27,Medium,No
17505,23,Male,Europe,RPG,14.15865976,1,Easy,17,143,26,45,High,No
17506,42,Female,USA,RPG,13.05339014,0,Easy,3,148,24,18,Medium,No
17507,47,Male,Europe,RPG,3.084189495,1,Hard,13,116,33,45,High,No
17508,36,Female,Europe,Simulation,17.86593522,1,Hard,5,106,92,37,Medium,No
17509,39,Male,Europe,Simulation,14.58632886,0,Easy,19,93,77,2,High,No
17510,32,Male,Asia,Sports,1.522310119,1,Medium,1,70,84,30,Low,Yes
17511,20,Male,USA,Strategy,3.461580919,1,Hard,7,146,66,10,Medium,No
17512,32,Female,Europe,Action,3.137721152,1,Easy,12,59,29,10,Medium,No
17513,30,Male,USA,RPG,1.676496615,0,Medium,12,67,86,8,Medium,No
17514,29,Female,Europe,Strategy,5.031052756,0,Medium,16,156,48,28,High,No
17515,22,Female,Europe,Action,13.772065,0,Easy,13,119,37,2,High,No
17516,27,Male,Europe,Strategy,2.9231909,0,Easy,11,101,86,0,Medium,No
17517,21,Female,Europe,Strategy,5.271784876,1,Easy,11,179,47,10,High,No
17518,31,Male,USA,Strategy,22.10308979,0,Easy,3,91,53,49,Medium,No
17519,46,Female,Europe,Simulation,14.98669302,1,Easy,3,142,13,40,Medium,No
17520,36,Male,USA,Sports,13.63659746,0,Medium,3,64,82,48,Medium,No
17521,27,Female,USA,Simulation,5.697162706,0,Easy,0,90,59,33,Low,Yes
17522,37,Female,Asia,Strategy,12.46725155,0,Easy,17,129,56,44,High,No
17523,43,Male,USA,Simulation,5.089282502,0,Easy,2,86,3,1,Low,Yes
17524,36,Male,Europe,RPG,12.60990437,0,Easy,6,10,39,10,Low,Yes
17525,15,Male,USA,RPG,18.42312036,1,Easy,9,177,50,3,High,No
17526,43,Female,USA,RPG,14.87406692,0,Hard,16,22,82,16,Medium,No
17527,19,Male,Europe,RPG,7.110634871,0,Medium,14,129,50,24,High,No
17528,49,Male,USA,Strategy,16.8156782,1,Easy,6,127,48,13,Medium,No
17529,24,Male,Other,Action,8.43889124,0,Hard,19,155,98,13,High,No
17530,33,Female,Asia,Sports,5.800933575,0,Hard,18,179,86,6,High,No
17531,21,Male,Other,Action,8.407046674,0,Easy,9,116,77,18,Medium,No
17532,49,Male,Other,Sports,11.92780151,0,Easy,2,43,23,31,Low,Yes
17533,27,Female,Asia,Action,17.63442684,1,Easy,1,178,38,18,Low,Yes
17534,24,Female,Asia,RPG,23.6453188,0,Medium,19,22,98,22,High,No
17535,16,Female,Europe,RPG,23.63360718,0,Easy,16,143,69,1,High,No
17536,20,Male,USA,Simulation,17.10610896,0,Easy,3,136,25,5,Medium,No
17537,22,Male,Asia,Simulation,1.616853438,0,Easy,11,101,42,7,Medium,No
17538,39,Male,USA,Strategy,13.27736188,0,Easy,8,40,76,14,Medium,No
17539,21,Male,Europe,Sports,4.511943006,0,Easy,1,85,31,32,Low,Yes
17540,37,Male,Asia,Sports,8.078316518,0,Easy,17,14,56,16,Low,Yes
17541,33,Female,Europe,Strategy,12.86224829,0,Medium,6,83,27,43,Medium,No
17542,36,Female,Europe,RPG,7.841457096,1,Easy,12,101,75,47,Medium,No
17543,27,Female,USA,Simulation,18.85214072,0,Easy,7,166,38,33,Medium,No
17544,35,Male,Asia,Strategy,0.92173049,0,Easy,15,18,60,7,Low,Yes
17545,15,Female,Other,RPG,9.450685642,0,Easy,0,49,76,7,Low,Yes
17546,33,Male,Europe,Action,17.29262721,0,Medium,0,37,22,24,Low,Yes
17547,47,Male,USA,Strategy,23.56497655,1,Hard,18,45,12,7,Medium,No
17548,18,Male,Europe,Strategy,13.26675886,0,Easy,10,45,45,44,Medium,No
17549,17,Male,USA,RPG,20.24297647,0,Easy,10,13,48,36,Low,Yes
17550,41,Male,Europe,Action,11.79373833,0,Easy,1,115,95,16,Medium,No
17551,49,Male,USA,Simulation,23.98796274,1,Easy,1,169,88,42,High,No
17552,42,Male,Europe,Strategy,21.3274779,0,Easy,17,143,86,42,High,No
17553,20,Male,Asia,Strategy,15.40226069,0,Easy,18,145,40,15,High,No
17554,20,Male,Asia,Strategy,12.91779582,1,Medium,3,54,12,13,Low,Yes
17555,37,Female,Other,Simulation,22.31071989,0,Easy,17,98,83,31,High,No
17556,47,Female,USA,Simulation,16.32299132,0,Easy,7,69,89,34,Medium,No
17557,30,Female,Other,Action,21.42930128,0,Hard,16,171,13,46,High,No
17558,38,Female,Asia,Action,10.92418473,1,Hard,17,137,98,21,High,No
17559,19,Female,Asia,Sports,10.66021608,0,Hard,10,36,44,37,Medium,No
17560,27,Female,Europe,Sports,23.3792904,0,Medium,16,161,7,20,High,No
17561,26,Female,Europe,Simulation,20.14689956,0,Medium,9,77,17,35,Medium,No
17562,19,Female,USA,Strategy,12.94581012,0,Easy,19,128,56,34,High,No
17563,45,Female,Other,Simulation,21.43762253,1,Easy,17,36,24,15,Medium,No
17564,42,Male,USA,Sports,2.05256557,1,Easy,3,179,91,20,Medium,No
17565,42,Female,USA,Sports,9.296042012,0,Hard,10,140,38,26,High,No
17566,44,Female,USA,RPG,7.86386369,0,Hard,19,70,59,41,High,No
17567,32,Male,Asia,Sports,21.16945733,0,Easy,0,156,60,14,Low,Yes
17568,41,Male,Asia,Action,11.27683838,1,Easy,0,109,21,13,Low,Yes
17569,49,Male,USA,RPG,11.22872838,1,Easy,16,28,38,7,Medium,No
17570,40,Female,USA,RPG,2.624205616,0,Medium,6,47,24,11,Low,Yes
17571,32,Female,USA,Strategy,14.53351217,0,Easy,16,82,61,36,High,No
17572,47,Male,Asia,Sports,11.28964862,0,Hard,14,117,73,30,High,No
17573,39,Male,USA,Sports,3.701624274,0,Easy,18,128,61,18,High,No
17574,45,Female,USA,RPG,19.62723108,0,Medium,5,162,38,10,Medium,No
17575,16,Female,USA,Simulation,14.44143715,1,Easy,17,175,57,5,High,No
17576,47,Male,Other,Action,22.54500136,0,Easy,19,99,44,27,High,No
17577,46,Female,USA,Sports,12.14727175,0,Easy,2,117,3,26,Low,Yes
17578,32,Male,Other,Simulation,15.09054351,0,Medium,15,157,6,5,High,No
17579,31,Male,Europe,Sports,8.410843564,0,Medium,4,59,74,0,Low,Yes
17580,48,Female,USA,Simulation,12.68583518,0,Hard,18,164,78,17,High,No
17581,21,Female,Europe,Action,8.26893169,0,Medium,6,145,94,11,Medium,No
17582,49,Male,Europe,Action,2.39856013,0,Easy,17,10,67,40,Low,Yes
17583,44,Male,USA,Action,1.918529965,1,Easy,16,93,99,44,Low,Yes
17584,26,Male,Asia,Action,8.16979662,0,Hard,19,18,81,49,Medium,No
17585,49,Female,Europe,Strategy,2.215461313,0,Easy,9,53,16,48,Medium,No
17586,25,Female,Other,RPG,4.626464133,0,Hard,18,63,94,28,Medium,No
17587,18,Male,Europe,Sports,4.031886366,0,Medium,13,145,5,12,High,No
17588,39,Male,Asia,Sports,17.77010893,0,Hard,2,83,37,4,Low,Yes
17589,46,Male,Asia,Simulation,10.9816331,0,Easy,19,136,59,8,High,No
17590,34,Female,Europe,Strategy,1.415084806,0,Easy,5,156,93,26,Medium,No
17591,45,Male,Asia,Sports,5.370225933,0,Easy,12,122,48,32,High,No
17592,18,Male,USA,Action,1.595552474,0,Medium,5,61,58,35,Medium,No
17593,15,Female,USA,Sports,5.207520026,1,Hard,7,49,80,1,Medium,No
17594,17,Male,Europe,Simulation,15.92337782,0,Medium,16,120,44,48,High,No
17595,36,Male,Asia,Sports,19.07913096,0,Easy,4,146,64,32,Medium,No
17596,31,Male,Europe,Simulation,19.99117616,0,Hard,7,134,37,8,Medium,No
17597,28,Female,Europe,Action,3.811432108,0,Hard,6,67,66,10,Low,Yes
17598,49,Female,USA,Simulation,16.68340575,0,Hard,19,145,96,44,High,No
17599,27,Male,USA,Sports,2.760880683,0,Easy,6,49,32,16,Low,Yes
17600,49,Male,Europe,Sports,23.04250077,0,Easy,16,63,92,36,Medium,No
17601,16,Male,USA,Simulation,9.767966001,0,Medium,4,84,72,26,Medium,No
17602,27,Male,Europe,Strategy,0.847932648,0,Easy,8,126,82,13,High,No
17603,30,Male,USA,Simulation,3.253241119,0,Hard,18,21,93,31,Medium,No
17604,32,Male,USA,Sports,20.08390091,0,Easy,0,150,18,49,Low,Yes
17605,21,Female,USA,Action,8.187722436,0,Easy,0,67,17,14,Low,Yes
17606,44,Female,USA,Simulation,0.510682922,0,Easy,17,148,8,18,High,No
17607,21,Female,Asia,Action,15.03567805,0,Medium,15,32,96,6,Medium,No
17608,29,Female,Europe,Sports,23.29585292,0,Medium,3,61,98,21,Low,Yes
17609,33,Female,USA,Sports,0.786285158,1,Medium,13,100,87,3,Medium,No
17610,16,Female,Asia,RPG,16.91246564,1,Easy,1,72,21,26,Low,Yes
17611,27,Female,USA,Sports,14.31912035,0,Hard,17,34,23,30,Medium,No
17612,45,Male,Europe,Simulation,0.155649973,0,Medium,3,102,94,11,Medium,No
17613,30,Male,Europe,Simulation,13.10506347,0,Medium,16,44,80,47,Medium,No
17614,20,Male,Other,RPG,3.842953188,0,Easy,16,45,79,2,High,No
17615,42,Female,USA,Simulation,19.22673579,0,Medium,2,69,72,10,Low,Yes
17616,46,Male,USA,Strategy,7.884725579,0,Hard,5,129,66,21,Medium,No
17617,24,Male,USA,Sports,5.213005191,0,Medium,2,55,80,38,High,No
17618,32,Female,Europe,Sports,9.302253857,1,Easy,1,12,34,29,Low,Yes
17619,18,Male,USA,RPG,18.95966381,0,Medium,5,44,53,22,Low,Yes
17620,23,Female,USA,Sports,6.14011125,0,Easy,11,86,43,7,Medium,No
17621,21,Male,Europe,Strategy,12.86283811,0,Easy,2,37,17,39,Low,Yes
17622,22,Female,USA,Sports,16.5883795,0,Medium,6,31,46,8,Low,Yes
17623,21,Female,Other,Simulation,7.180094788,0,Medium,3,42,97,28,Low,Yes
17624,17,Female,Europe,Sports,15.40466155,0,Easy,18,16,79,40,Medium,No
17625,31,Male,Europe,Strategy,22.85399119,0,Medium,18,116,23,6,High,No
17626,16,Female,USA,Simulation,13.04152846,0,Easy,3,42,86,33,Low,Yes
17627,29,Male,USA,Simulation,4.242768346,1,Easy,3,125,63,30,Medium,No
17628,43,Male,Europe,Strategy,15.29363304,0,Medium,14,62,47,37,Medium,No
17629,36,Male,Europe,RPG,23.49568876,1,Hard,5,115,91,20,Medium,No
17630,18,Female,USA,RPG,18.17490916,0,Easy,6,118,66,19,Medium,No
17631,20,Male,Asia,Sports,5.387850511,1,Easy,2,39,59,5,Low,Yes
17632,40,Male,Asia,Action,8.911865942,0,Hard,3,11,94,49,Low,Yes
17633,25,Male,Europe,Simulation,2.349969434,0,Hard,1,141,36,5,Low,Yes
17634,40,Male,USA,Strategy,11.88335133,0,Medium,10,64,26,22,Medium,No
17635,31,Male,Europe,Strategy,7.816376996,0,Easy,6,36,55,8,Low,Yes
17636,38,Male,USA,Simulation,13.29893218,0,Easy,18,54,86,28,Medium,No
17637,42,Female,USA,Strategy,3.629197485,0,Easy,9,43,85,2,Medium,No
17638,49,Male,USA,RPG,23.59416309,1,Hard,8,45,77,47,Medium,No
17639,45,Male,USA,RPG,8.740474612,0,Easy,4,142,99,21,Medium,No
17640,27,Female,USA,Simulation,12.34235042,0,Hard,2,11,94,13,Low,Yes
17641,49,Male,USA,RPG,23.98974223,0,Medium,16,161,82,32,Low,Yes
17642,30,Male,Asia,Simulation,8.123127784,0,Medium,13,118,11,48,High,No
17643,29,Male,USA,Sports,8.912987548,0,Easy,1,41,91,6,Low,Yes
17644,32,Female,USA,Action,19.29074997,0,Easy,17,94,23,46,Medium,No
17645,41,Female,Europe,Strategy,1.778035778,0,Easy,5,90,19,42,Medium,No
17646,49,Male,Europe,Strategy,6.303534071,1,Easy,13,171,15,15,High,No
17647,49,Male,USA,Strategy,11.7814099,0,Hard,7,14,27,46,Low,Yes
17648,42,Male,Other,Strategy,13.77975192,0,Hard,13,44,79,6,Medium,No
17649,23,Male,USA,Action,19.82306023,0,Easy,12,65,71,46,Medium,No
17650,26,Male,Other,Strategy,18.00184885,0,Easy,0,158,33,4,Low,Yes
17651,29,Female,USA,Simulation,17.26998094,0,Medium,12,125,99,18,High,No
17652,35,Male,USA,Strategy,9.266119831,0,Hard,9,48,40,0,Medium,No
17653,49,Female,Other,Action,23.33652711,0,Easy,5,67,39,10,Medium,No
17654,47,Male,Europe,Action,19.9327996,0,Easy,2,99,42,39,Low,Yes
17655,33,Female,Asia,RPG,11.3153321,1,Medium,12,58,10,6,Medium,No
17656,37,Male,Asia,Strategy,8.212906952,1,Easy,5,84,6,36,Low,Yes
17657,27,Female,USA,Simulation,0.064193656,0,Easy,12,58,61,18,Medium,No
17658,15,Female,Asia,RPG,9.285915789,0,Easy,7,85,11,10,Medium,No
17659,43,Female,USA,Action,1.291358002,0,Medium,13,159,9,31,High,No
17660,38,Male,Europe,Sports,7.321339057,0,Easy,8,39,25,11,Low,Yes
17661,30,Male,USA,Sports,4.729870654,0,Hard,15,172,66,12,High,No
17662,39,Female,USA,Action,7.846099318,0,Hard,16,75,64,31,Medium,No
17663,37,Female,Asia,Action,1.467777281,0,Easy,12,168,46,18,High,No
17664,42,Male,Europe,Strategy,18.63655341,0,Easy,18,13,26,23,Low,Yes
17665,30,Male,Europe,Strategy,2.116720765,0,Hard,10,79,90,19,Medium,No
17666,25,Male,USA,Strategy,17.23158839,0,Hard,10,62,81,28,Medium,No
17667,17,Female,USA,Action,22.44723461,0,Easy,8,45,43,47,Medium,No
17668,29,Female,Asia,Simulation,11.76392297,0,Easy,12,45,57,25,Medium,No
17669,15,Female,Other,Action,18.83755744,0,Medium,0,35,55,4,Low,Yes
17670,21,Male,Asia,Strategy,22.64547346,0,Easy,7,141,11,4,Medium,No
17671,15,Male,USA,Action,12.92474122,0,Medium,7,159,89,0,Medium,No
17672,46,Female,USA,Simulation,6.335725365,0,Easy,2,43,76,46,Low,Yes
17673,23,Male,Europe,Action,0.515396875,0,Easy,8,10,97,1,Low,Yes
17674,43,Male,Europe,Strategy,10.41018672,1,Easy,16,109,17,0,High,No
17675,40,Male,Europe,Action,3.687378426,0,Easy,11,96,57,43,Medium,No
17676,37,Male,Asia,Simulation,20.51418375,0,Easy,14,66,75,27,Medium,No
17677,43,Female,USA,Sports,19.00635885,0,Easy,10,60,59,49,Medium,No
17678,47,Male,USA,Simulation,17.62143592,0,Easy,6,25,31,5,Low,Yes
17679,21,Male,Other,Sports,2.25201668,0,Easy,6,45,1,17,Low,Yes
17680,26,Male,Asia,RPG,15.54631663,0,Medium,10,56,62,6,Medium,No
17681,45,Female,Asia,Simulation,7.483877904,1,Medium,7,100,59,15,Medium,No
17682,46,Male,USA,Simulation,11.68100897,0,Medium,14,176,36,29,High,No
17683,34,Female,Europe,Action,23.30226659,0,Hard,12,14,62,8,Low,Yes
17684,31,Male,Asia,Action,2.241823012,0,Easy,7,34,55,2,Low,Yes
17685,17,Male,Europe,Strategy,15.73764609,0,Medium,8,54,6,32,Medium,No
17686,15,Male,Asia,Action,22.27445863,0,Hard,11,142,43,42,High,No
17687,41,Female,Europe,Simulation,1.227969844,0,Hard,8,132,53,36,Medium,No
17688,47,Male,Other,Action,14.90633174,0,Medium,8,174,23,39,High,No
17689,34,Female,Europe,RPG,14.18461619,0,Medium,14,97,95,47,High,No
17690,28,Female,USA,Action,14.22876675,0,Easy,10,54,99,48,Medium,No
17691,19,Male,USA,Sports,6.614223311,0,Easy,6,179,35,26,Medium,No
17692,37,Female,Other,Action,17.31609997,0,Medium,10,44,94,40,Medium,No
17693,29,Male,Europe,Simulation,20.36887733,0,Medium,14,65,68,26,Medium,No
17694,20,Male,USA,RPG,7.338941424,0,Hard,8,153,94,14,Medium,No
17695,47,Male,USA,Action,4.298351547,0,Easy,4,84,69,35,Medium,No
17696,33,Female,USA,RPG,22.84526867,0,Hard,1,18,56,32,Low,Yes
17697,27,Male,USA,Sports,19.89163807,0,Easy,17,111,73,34,High,No
17698,43,Male,Other,Simulation,22.41161453,0,Easy,10,169,17,5,High,No
17699,20,Male,USA,RPG,3.095678075,1,Medium,2,23,10,49,Low,Yes
17700,29,Male,USA,RPG,21.01900843,0,Easy,4,101,66,18,Low,Yes
17701,30,Female,Europe,Action,20.18033345,0,Medium,12,177,71,11,High,No
17702,38,Male,Europe,RPG,10.86276522,0,Easy,19,34,2,29,Medium,No
17703,37,Female,Other,Sports,9.727971211,1,Easy,8,161,81,4,Medium,No
17704,24,Female,Asia,Simulation,10.16623549,0,Easy,18,38,28,24,Medium,No
17705,31,Female,USA,Sports,14.40951903,0,Easy,15,14,10,15,Low,Yes
17706,44,Male,Other,Action,14.55026596,1,Easy,11,138,43,21,High,No
17707,24,Male,Asia,Sports,19.33614467,1,Medium,5,84,60,16,Medium,No
17708,33,Male,USA,Simulation,8.719521785,0,Easy,10,22,51,45,Medium,No
17709,43,Male,USA,Action,0.829955522,0,Easy,13,140,85,19,High,No
17710,16,Male,Other,Simulation,7.564817744,0,Medium,17,131,27,33,High,No
17711,33,Male,USA,RPG,16.20058712,0,Easy,1,127,98,29,Low,Yes
17712,21,Female,USA,RPG,20.66512363,0,Hard,15,17,30,14,Low,Yes
17713,40,Male,USA,Action,6.698594823,0,Easy,17,88,76,41,High,No
17714,29,Male,Europe,Simulation,17.31814178,0,Medium,10,119,78,26,High,No
17715,17,Female,Europe,Action,10.40888484,0,Easy,15,105,98,16,High,No
17716,30,Male,USA,Simulation,2.07336469,1,Medium,15,170,9,16,High,No
17717,16,Male,USA,RPG,2.120274485,0,Easy,16,31,62,13,Medium,No
17718,45,Male,USA,Action,4.101994017,0,Medium,5,22,99,36,Low,Yes
17719,42,Male,Europe,Sports,16.97686647,0,Medium,8,167,42,0,Medium,No
17720,21,Male,USA,RPG,20.22599472,0,Easy,16,29,95,1,Medium,No
17721,44,Male,USA,Sports,1.644909587,0,Medium,14,178,83,31,High,No
17722,21,Male,USA,Strategy,6.75466545,0,Easy,1,93,79,6,Low,Yes
17723,43,Male,Europe,Action,21.51340944,0,Easy,7,68,86,10,Medium,No
17724,38,Male,Europe,Simulation,15.50216785,0,Easy,3,123,19,39,Medium,No
17725,18,Female,Other,RPG,8.194195774,0,Easy,18,42,72,49,Medium,No
17726,43,Male,USA,RPG,14.7952142,1,Medium,5,24,44,30,Low,Yes
17727,19,Male,Other,RPG,7.898267266,0,Medium,14,22,39,46,Medium,No
17728,43,Female,USA,Action,3.741535966,1,Easy,3,164,32,17,Medium,No
17729,44,Female,Asia,Sports,0.013558781,0,Easy,17,143,5,3,High,No
17730,43,Male,Asia,Simulation,17.95332997,0,Easy,17,128,73,33,High,No
17731,40,Female,Other,Simulation,10.85552729,0,Hard,7,104,55,39,Medium,No
17732,33,Female,USA,Simulation,20.29040487,0,Easy,17,83,50,11,High,No
17733,40,Male,USA,Strategy,19.29462661,0,Easy,7,144,52,2,Medium,No
17734,41,Female,Europe,Simulation,0.86714778,0,Medium,9,61,74,23,Medium,No
17735,44,Male,Europe,Action,12.57920643,0,Easy,10,166,48,37,High,No
17736,44,Female,Europe,Strategy,8.165090654,0,Easy,0,75,37,35,Medium,No
17737,17,Male,Europe,Sports,21.825657,0,Medium,11,53,12,39,Medium,No
17738,21,Male,USA,RPG,23.45978285,0,Easy,3,98,98,31,Low,Yes
17739,23,Female,Europe,Sports,5.810373097,0,Medium,0,110,16,49,Low,Yes
17740,27,Male,USA,Strategy,5.011900954,0,Medium,7,158,25,11,Medium,No
17741,29,Male,Asia,Strategy,3.537349702,1,Easy,18,66,40,17,Medium,No
17742,19,Female,Other,RPG,21.60272192,0,Hard,17,136,70,3,High,No
17743,43,Male,Asia,Sports,10.71389995,1,Medium,5,159,70,0,Medium,No
17744,49,Female,Europe,Strategy,5.408550435,0,Easy,11,169,55,43,High,No
17745,41,Male,USA,Sports,7.337141163,0,Easy,14,150,92,43,High,No
17746,41,Female,USA,Action,9.718176572,1,Easy,8,151,53,9,Medium,No
17747,22,Male,USA,Sports,23.53419274,0,Medium,7,51,25,16,Medium,No
17748,46,Male,Other,Action,21.49039716,1,Easy,6,149,93,18,Medium,No
17749,34,Male,USA,Strategy,11.82738972,0,Easy,5,108,72,39,Medium,No
17750,24,Female,Asia,Sports,20.76385637,1,Easy,17,64,75,44,Medium,No
17751,27,Male,USA,Sports,5.740979173,0,Medium,9,18,5,33,Low,Yes
17752,43,Male,Europe,Strategy,12.64936696,0,Easy,9,153,85,7,Medium,No
17753,49,Male,Asia,Action,18.78446027,0,Hard,10,110,2,40,High,No
17754,22,Male,Europe,Action,4.030718586,0,Easy,10,103,1,44,Medium,No
17755,43,Male,Asia,Simulation,12.48928531,0,Easy,0,46,48,7,Low,Yes
17756,45,Female,Asia,Sports,8.394841549,0,Hard,6,166,64,16,Medium,No
17757,44,Male,Europe,Strategy,18.62493382,0,Medium,18,153,54,48,High,No
17758,36,Male,Asia,Strategy,20.63653591,1,Medium,8,111,57,22,Medium,No
17759,35,Female,USA,Strategy,3.228521981,0,Hard,15,85,77,21,Medium,No
17760,26,Female,Europe,Sports,19.18692899,1,Medium,12,86,49,30,Medium,No
17761,25,Female,Europe,RPG,15.53849013,0,Medium,8,176,70,31,High,No
17762,16,Female,USA,Strategy,23.96768944,0,Hard,17,123,46,46,High,No
17763,16,Male,Europe,Strategy,8.701993073,0,Easy,13,62,21,42,Medium,No
17764,48,Female,USA,RPG,10.4766776,1,Hard,10,21,45,49,Low,Yes
17765,17,Male,USA,Strategy,13.03540769,0,Easy,6,162,34,46,Medium,No
17766,30,Female,Europe,Sports,19.07549493,0,Easy,14,151,71,7,High,No
17767,18,Male,USA,RPG,11.47006758,0,Easy,1,143,35,40,Low,Yes
17768,37,Male,Asia,Simulation,4.524767035,1,Easy,0,21,27,2,Low,Yes
17769,34,Female,Europe,RPG,19.94777529,1,Hard,0,174,91,28,Low,Yes
17770,39,Female,Europe,Action,5.219956491,0,Easy,16,72,13,22,Medium,No
17771,44,Female,Other,Simulation,3.258303421,0,Medium,13,26,5,3,Low,Yes
17772,32,Male,USA,Strategy,9.77747491,0,Medium,7,41,11,45,Low,Yes
17773,25,Male,USA,Strategy,13.78412764,0,Easy,16,112,23,39,High,No
17774,43,Female,Asia,Sports,19.91173732,0,Easy,19,153,61,42,High,No
17775,31,Male,Other,Strategy,3.960053187,0,Medium,9,31,53,38,Medium,No
17776,40,Female,USA,Action,2.806059445,0,Medium,8,144,37,46,Medium,No
17777,37,Male,Asia,Simulation,23.0809922,1,Easy,5,49,37,6,Low,Yes
17778,34,Male,Europe,Sports,18.60320885,1,Easy,1,162,79,0,Low,Yes
17779,16,Female,USA,Action,10.00995448,0,Easy,10,145,52,25,High,No
17780,38,Female,Europe,Simulation,17.75206454,0,Easy,0,164,9,45,Low,Yes
17781,45,Female,Asia,Sports,3.754459363,0,Easy,8,169,68,33,High,No
17782,41,Male,USA,RPG,2.02641504,1,Medium,13,64,10,23,Medium,No
17783,16,Female,Europe,Strategy,9.327391706,0,Easy,19,129,93,44,High,No
17784,28,Female,USA,Strategy,19.7359262,0,Hard,17,176,29,16,High,No
17785,18,Female,Asia,Action,5.479054354,0,Easy,2,36,77,13,Low,Yes
17786,27,Female,USA,Strategy,2.855055779,0,Easy,8,61,40,43,Medium,No
17787,49,Female,USA,Sports,13.85890478,0,Medium,17,79,90,7,Medium,No
17788,22,Male,Other,Simulation,23.08892182,0,Medium,0,147,75,7,Low,Yes
17789,16,Male,Asia,Simulation,6.224616571,0,Medium,0,125,85,27,Low,Yes
17790,20,Female,Europe,Simulation,13.0082485,0,Hard,15,61,73,43,Medium,No
17791,45,Female,USA,Simulation,17.7339841,0,Easy,0,23,66,14,Low,Yes
17792,24,Male,Europe,Simulation,8.434520373,0,Easy,2,69,18,15,Low,Yes
17793,35,Female,Other,Strategy,8.07218032,1,Easy,10,172,54,39,High,No
17794,24,Female,Europe,Simulation,15.93731038,0,Hard,19,132,82,4,High,No
17795,37,Male,USA,Action,10.7851365,0,Medium,9,40,1,34,Low,Yes
17796,17,Male,Other,Strategy,22.10989879,0,Easy,12,129,10,38,High,No
17797,46,Female,Asia,Simulation,3.481709605,0,Easy,4,164,41,41,Medium,No
17798,34,Male,Europe,Sports,9.190899094,0,Hard,7,169,16,47,Medium,No
17799,24,Male,Asia,RPG,0.710015353,0,Medium,0,137,75,21,Low,Yes
17800,43,Female,USA,Simulation,4.62920407,1,Medium,9,37,31,44,Medium,No
17801,48,Female,Europe,Simulation,10.19074454,0,Easy,15,64,58,3,Medium,No
17802,34,Male,USA,Strategy,8.864462684,0,Hard,5,112,10,45,Medium,No
17803,22,Female,Asia,Strategy,7.872159496,0,Medium,5,127,92,45,Medium,No
17804,21,Male,Other,RPG,0.817111036,0,Easy,11,107,65,23,Medium,No
17805,20,Male,Other,Action,14.03055988,0,Easy,15,18,45,41,Medium,No
17806,25,Female,Europe,Action,21.34169872,0,Medium,4,57,72,16,Low,Yes
17807,32,Female,Europe,Action,6.8473931,0,Easy,18,176,53,27,High,No
17808,43,Male,Other,Simulation,7.248738203,0,Easy,3,38,91,2,Low,Yes
17809,39,Male,Asia,Strategy,16.20552471,1,Medium,1,73,39,48,Low,Yes
17810,35,Female,USA,Simulation,18.58595016,0,Hard,4,93,33,33,Medium,No
17811,17,Female,USA,Strategy,22.14807806,0,Easy,12,73,10,41,Medium,No
